2025-10-29 19:34:45 INFO  TC001_RegisterTest:15 - URL is opened
2025-10-29 19:36:42 INFO  TC008_HomePageTest:39 - Clicked Services link
2025-10-29 19:36:47 INFO  TC008_HomePageTest:50 - Clicked Products link
2025-10-29 19:36:59 INFO  TC008_HomePageTest:71 - Clicked Locations link
2025-10-29 19:36:59 INFO  TC008_HomePageTest:75 - Clicked Admin Page link
2025-10-29 19:37:00 INFO  TC008_HomePageTest:82 - Clicked Home link
2025-10-29 19:37:00 INFO  TC008_HomePageTest:85 - Clicked About link
2025-10-29 19:37:00 INFO  TC008_HomePageTest:88 - Clicked Contact link
2025-10-29 19:37:01 INFO  TC008_HomePageTest:97 - All homepage verifications completed successfully!
2025-10-29 19:37:04 INFO  TC009_FooterTest:22 - User entered the User Name:
2025-10-29 19:37:04 INFO  TC009_FooterTest:24 - User entered the password:
2025-10-29 19:37:20 INFO  TC009_FooterTest:57 - Clicked Contact link
2025-10-29 19:37:23 INFO  TC010_AccountOverview:21 - Logged in successfully
2025-10-29 19:37:24 INFO  TC010_AccountOverview:25 - First account found: 13566
2025-10-29 19:37:24 INFO  TC010_AccountOverview:27 - Clicked on first account successfully
2025-10-29 19:53:49 INFO  TC001_RegisterTest:17 - URL is opened
2025-10-29 19:53:49 INFO  TC001_RegisterTest:21 - User clicked on register Link
2025-10-29 19:53:49 INFO  TC001_RegisterTest:24 - User Entered the First Name.
2025-10-29 19:53:49 INFO  TC001_RegisterTest:27 - User Entered the Last Name.
2025-10-29 19:53:50 INFO  TC001_RegisterTest:30 - User Entered the Address.
2025-10-29 19:53:50 INFO  TC001_RegisterTest:33 - User Entered the City.
2025-10-29 19:53:50 INFO  TC001_RegisterTest:36 - User Entered the State.
2025-10-29 19:53:50 INFO  TC001_RegisterTest:39 - User Entered the ZipCode.
2025-10-29 19:53:50 INFO  TC001_RegisterTest:42 - User Entered the PhoneNumber.
2025-10-29 19:53:50 INFO  TC001_RegisterTest:45 - User Entered the Ssn.
2025-10-29 19:53:50 INFO  TC001_RegisterTest:48 - User Entered the Username.
2025-10-29 19:53:50 INFO  TC001_RegisterTest:53 - User Entered the Password.
2025-10-29 19:53:50 INFO  TC001_RegisterTest:56 - User Entered the RepeatedPassword.
2025-10-29 19:53:51 INFO  TC001_RegisterTest:65 - Account created successfully! Message displayed: Your account was created successfully. You are now logged in.
2025-10-29 19:53:51 INFO  TC001_RegisterTest:77 - ****test executed*****
2025-10-29 19:53:51 INFO  TC001_RegisterTest:84 - URL is opened
2025-10-29 19:53:51 INFO  TC001_RegisterTest:88 - User clicked on Register link
2025-10-29 19:53:51 INFO  TC001_RegisterTest:92 - Left First Name blank
2025-10-29 19:53:52 INFO  TC001_RegisterTest:108 - Clicked on Register button
2025-10-29 19:53:52 INFO  TC001_RegisterTest:115 - Validation message displayed correctly: First name is required.
2025-10-29 19:53:52 INFO  TC001_RegisterTest:121 - **** Negative Test Executed: Missing First Name ****
2025-10-29 20:12:10 INFO  TC001_RegisterTest:84 - URL is opened
2025-10-29 20:12:10 INFO  TC001_RegisterTest:88 - User clicked on Register link
2025-10-29 20:12:10 INFO  TC001_RegisterTest:92 - Left First Name blank
2025-10-29 20:12:11 INFO  TC001_RegisterTest:108 - Clicked on Register button
2025-10-29 20:12:11 INFO  TC001_RegisterTest:115 - Validation message displayed correctly: First name is required.
2025-10-29 20:12:11 INFO  TC001_RegisterTest:121 - **** Negative Test Executed: Missing First Name ****
2025-10-29 20:20:26 INFO  TC001_RegisterTest:84 - URL is opened
2025-10-29 20:20:26 INFO  TC001_RegisterTest:88 - User clicked on Register link
2025-10-29 20:20:26 INFO  TC001_RegisterTest:92 - Left First Name blank
2025-10-29 20:20:27 INFO  TC001_RegisterTest:108 - Clicked on Register button
2025-10-29 20:20:27 INFO  TC001_RegisterTest:115 - Validation message displayed correctly: First name is required.
2025-10-29 20:20:27 INFO  TC001_RegisterTest:121 - **** Negative Test Executed: Missing First Name ****
2025-10-29 20:28:47 INFO  TC001_RegisterTest:84 - URL is opened
2025-10-29 20:28:48 INFO  TC001_RegisterTest:88 - User clicked on Register link
2025-10-29 20:28:48 INFO  TC001_RegisterTest:92 - Left First Name blank
2025-10-29 20:28:49 INFO  TC001_RegisterTest:108 - Clicked on Register button
2025-10-29 20:28:49 INFO  TC001_RegisterTest:115 - Validation message displayed correctly: First name is required.
2025-10-29 20:28:49 INFO  TC001_RegisterTest:121 - **** Negative Test Executed: Missing First Name ****
2025-10-29 20:28:49 INFO  TC001_RegisterTest:127 - URL is opened
2025-10-29 20:28:49 INFO  TC001_RegisterTest:131 - User clicked on Register link
2025-10-29 20:28:50 INFO  TC001_RegisterTest:149 - Clicked on Register button
2025-10-29 20:28:50 INFO  TC001_RegisterTest:158 - Validation message displayed correctly: Last name is required.
2025-10-29 20:28:50 INFO  TC001_RegisterTest:163 - **** Negative Test Executed: Missing Last Name ****
2025-10-29 20:43:28 INFO  TC001_RegisterTest:84 - URL is opened
2025-10-29 20:43:28 INFO  TC001_RegisterTest:88 - User clicked on Register link
2025-10-29 20:43:28 INFO  TC001_RegisterTest:92 - Left First Name blank
2025-10-29 20:43:29 INFO  TC001_RegisterTest:108 - Clicked on Register button
2025-10-29 20:43:29 INFO  TC001_RegisterTest:115 - Validation message displayed correctly: First name is required.
2025-10-29 20:43:29 INFO  TC001_RegisterTest:121 - **** Negative Test Executed: Missing First Name ****
2025-10-29 20:43:29 INFO  TC001_RegisterTest:127 - URL is opened
2025-10-29 20:43:30 INFO  TC001_RegisterTest:131 - User clicked on Register link
2025-10-29 20:43:31 INFO  TC001_RegisterTest:149 - Clicked on Register button
2025-10-29 20:43:31 INFO  TC001_RegisterTest:158 - Validation message displayed correctly: Last name is required.
2025-10-29 20:43:31 INFO  TC001_RegisterTest:163 - **** Negative Test Executed: Missing Last Name ****
2025-10-29 20:43:34 INFO  TC001_RegisterTest:261 - Validation message displayed correctly: State is required.
2025-10-29 20:43:36 INFO  TC001_RegisterTest:294 - Validation message displayed correctly: Zip Code is required.
2025-10-29 20:43:38 INFO  TC001_RegisterTest:360 - Validation message displayed correctly: Username is required.
2025-10-29 20:43:40 INFO  TC001_RegisterTest:394 - Validation message displayed correctly: Password is required.
2025-10-29 20:43:41 INFO  TC001_RegisterTest:427 - Validation message displayed correctly for mismatched passwords: Passwords did not match.
2025-10-29 20:43:43 INFO  TC001_RegisterTest:463 - Validation message displayed correctly for existing username: This username already exists.
2025-10-29 20:47:55 INFO  TC001_RegisterTest:84 - URL is opened
2025-10-29 20:47:55 INFO  TC001_RegisterTest:88 - User clicked on Register link
2025-10-29 20:47:55 INFO  TC001_RegisterTest:92 - Left First Name blank
2025-10-29 20:47:56 INFO  TC001_RegisterTest:108 - Clicked on Register button
2025-10-29 20:47:56 INFO  TC001_RegisterTest:115 - Validation message displayed correctly: First name is required.
2025-10-29 20:47:56 INFO  TC001_RegisterTest:121 - **** Negative Test Executed: Missing First Name ****
2025-10-29 20:47:56 INFO  TC001_RegisterTest:127 - URL is opened
2025-10-29 20:47:56 INFO  TC001_RegisterTest:131 - User clicked on Register link
2025-10-29 20:47:57 INFO  TC001_RegisterTest:149 - Clicked on Register button
2025-10-29 20:47:57 INFO  TC001_RegisterTest:158 - Validation message displayed correctly: Last name is required.
2025-10-29 20:47:57 INFO  TC001_RegisterTest:163 - **** Negative Test Executed: Missing Last Name ****
2025-10-29 20:48:01 INFO  TC001_RegisterTest:261 - Validation message displayed correctly: State is required.
2025-10-29 20:48:02 INFO  TC001_RegisterTest:294 - Validation message displayed correctly: Zip Code is required.
2025-10-29 20:48:04 INFO  TC001_RegisterTest:360 - Validation message displayed correctly: Username is required.
2025-10-29 20:48:06 INFO  TC001_RegisterTest:394 - Validation message displayed correctly: Password is required.
2025-10-29 20:48:07 INFO  TC001_RegisterTest:427 - Validation message displayed correctly for mismatched passwords: Passwords did not match.
2025-10-29 20:48:08 INFO  TC001_RegisterTest:463 - Validation message displayed correctly for existing username: This username already exists.
2025-10-29 20:50:38 INFO  TC001_RegisterTest:84 - URL is opened
2025-10-29 20:50:38 INFO  TC001_RegisterTest:88 - User clicked on Register link
2025-10-29 20:50:38 INFO  TC001_RegisterTest:92 - Left First Name blank
2025-10-29 20:50:39 INFO  TC001_RegisterTest:108 - Clicked on Register button
2025-10-29 20:50:39 INFO  TC001_RegisterTest:115 - Validation message displayed correctly: First name is required.
2025-10-29 20:50:39 INFO  TC001_RegisterTest:121 - **** Negative Test Executed: Missing First Name ****
2025-10-29 20:50:39 INFO  TC001_RegisterTest:127 - URL is opened
2025-10-29 20:50:39 INFO  TC001_RegisterTest:131 - User clicked on Register link
2025-10-29 20:50:40 INFO  TC001_RegisterTest:149 - Clicked on Register button
2025-10-29 20:50:40 INFO  TC001_RegisterTest:158 - Validation message displayed correctly: Last name is required.
2025-10-29 20:50:40 INFO  TC001_RegisterTest:163 - **** Negative Test Executed: Missing Last Name ****
2025-10-29 20:50:44 INFO  TC001_RegisterTest:261 - Validation message displayed correctly: State is required.
2025-10-29 20:50:45 INFO  TC001_RegisterTest:294 - Validation message displayed correctly: Zip Code is required.
2025-10-29 20:50:47 INFO  TC001_RegisterTest:360 - Validation message displayed correctly: Username is required.
2025-10-29 20:50:49 INFO  TC001_RegisterTest:394 - Validation message displayed correctly: Password is required.
2025-10-29 20:50:50 INFO  TC001_RegisterTest:427 - Validation message displayed correctly for mismatched passwords: Passwords did not match.
2025-10-29 20:50:51 INFO  TC001_RegisterTest:463 - Validation message displayed correctly for existing username: This username already exists.
2025-10-29 20:51:02 INFO  TC001_RegisterTest:503 - Testing duplicate SSN validation
2025-10-29 20:58:45 INFO  TC001_RegisterTest:84 - URL is opened
2025-10-29 20:58:46 INFO  TC001_RegisterTest:88 - User clicked on Register link
2025-10-29 20:58:46 INFO  TC001_RegisterTest:92 - Left First Name blank
2025-10-29 20:58:47 INFO  TC001_RegisterTest:108 - Clicked on Register button
2025-10-29 20:58:47 INFO  TC001_RegisterTest:115 - Validation message displayed correctly: First name is required.
2025-10-29 20:58:47 INFO  TC001_RegisterTest:121 - **** Negative Test Executed: Missing First Name ****
2025-10-29 20:58:47 INFO  TC001_RegisterTest:127 - URL is opened
2025-10-29 20:58:47 INFO  TC001_RegisterTest:131 - User clicked on Register link
2025-10-29 20:58:48 INFO  TC001_RegisterTest:149 - Clicked on Register button
2025-10-29 20:58:48 INFO  TC001_RegisterTest:158 - Validation message displayed correctly: Last name is required.
2025-10-29 20:58:48 INFO  TC001_RegisterTest:163 - **** Negative Test Executed: Missing Last Name ****
2025-10-29 20:58:52 INFO  TC001_RegisterTest:261 - Validation message displayed correctly: State is required.
2025-10-29 20:58:53 INFO  TC001_RegisterTest:294 - Validation message displayed correctly: Zip Code is required.
2025-10-29 20:59:05 INFO  TC001_RegisterTest:360 - Validation message displayed correctly: Username is required.
2025-10-29 20:59:06 INFO  TC001_RegisterTest:394 - Validation message displayed correctly: Password is required.
2025-10-29 20:59:08 INFO  TC001_RegisterTest:427 - Validation message displayed correctly for mismatched passwords: Passwords did not match.
2025-10-29 20:59:09 INFO  TC001_RegisterTest:463 - Validation message displayed correctly for existing username: This username already exists.
2025-10-29 20:59:09 INFO  TC001_RegisterTest:477 - Testing for script injection
2025-10-29 20:59:10 INFO  TC001_RegisterTest:507 - Testing with whitespace-only inputs
2025-10-29 21:02:39 INFO  TC001_RegisterTest:84 - URL is opened
2025-10-29 21:02:40 INFO  TC001_RegisterTest:88 - User clicked on Register link
2025-10-29 21:02:40 INFO  TC001_RegisterTest:92 - Left First Name blank
2025-10-29 21:02:41 INFO  TC001_RegisterTest:108 - Clicked on Register button
2025-10-29 21:02:41 INFO  TC001_RegisterTest:115 - Validation message displayed correctly: First name is required.
2025-10-29 21:02:41 INFO  TC001_RegisterTest:121 - **** Negative Test Executed: Missing First Name ****
2025-10-29 21:02:41 INFO  TC001_RegisterTest:127 - URL is opened
2025-10-29 21:02:41 INFO  TC001_RegisterTest:131 - User clicked on Register link
2025-10-29 21:02:42 INFO  TC001_RegisterTest:149 - Clicked on Register button
2025-10-29 21:02:42 INFO  TC001_RegisterTest:158 - Validation message displayed correctly: Last name is required.
2025-10-29 21:02:42 INFO  TC001_RegisterTest:163 - **** Negative Test Executed: Missing Last Name ****
2025-10-29 21:02:46 INFO  TC001_RegisterTest:261 - Validation message displayed correctly: State is required.
2025-10-29 21:02:47 INFO  TC001_RegisterTest:294 - Validation message displayed correctly: Zip Code is required.
2025-10-29 21:02:59 INFO  TC001_RegisterTest:364 - Validation message displayed correctly: Username is required.
2025-10-29 21:03:01 INFO  TC001_RegisterTest:398 - Validation message displayed correctly: Password is required.
2025-10-29 21:03:02 INFO  TC001_RegisterTest:431 - Validation message displayed correctly for mismatched passwords: Passwords did not match.
2025-10-29 21:03:03 INFO  TC001_RegisterTest:467 - Validation message displayed correctly for existing username: This username already exists.
2025-10-29 21:03:03 INFO  TC001_RegisterTest:479 - Testing for script injection
2025-10-29 21:03:04 INFO  TC001_RegisterTest:500 - Security script injection test executed safely.
2025-10-29 21:03:04 INFO  TC001_RegisterTest:509 - Testing with whitespace-only inputs
2025-10-29 21:03:04 INFO  TC001_RegisterTest:539 - Testing duplicate SSN validation
2025-10-29 21:06:42 INFO  TC001_RegisterTest:84 - URL is opened
2025-10-29 21:06:43 INFO  TC001_RegisterTest:88 - User clicked on Register link
2025-10-29 21:06:43 INFO  TC001_RegisterTest:92 - Left First Name blank
2025-10-29 21:06:43 INFO  TC001_RegisterTest:108 - Clicked on Register button
2025-10-29 21:06:44 INFO  TC001_RegisterTest:115 - Validation message displayed correctly: First name is required.
2025-10-29 21:06:44 INFO  TC001_RegisterTest:121 - **** Negative Test Executed: Missing First Name ****
2025-10-29 21:06:44 INFO  TC001_RegisterTest:127 - URL is opened
2025-10-29 21:06:44 INFO  TC001_RegisterTest:131 - User clicked on Register link
2025-10-29 21:06:45 INFO  TC001_RegisterTest:149 - Clicked on Register button
2025-10-29 21:06:45 INFO  TC001_RegisterTest:158 - Validation message displayed correctly: Last name is required.
2025-10-29 21:06:45 INFO  TC001_RegisterTest:163 - **** Negative Test Executed: Missing Last Name ****
2025-10-29 21:06:48 INFO  TC001_RegisterTest:261 - Validation message displayed correctly: State is required.
2025-10-29 21:06:49 INFO  TC001_RegisterTest:294 - Validation message displayed correctly: Zip Code is required.
2025-10-29 21:07:02 INFO  TC001_RegisterTest:364 - Validation message displayed correctly: Username is required.
2025-10-29 21:07:03 INFO  TC001_RegisterTest:398 - Validation message displayed correctly: Password is required.
2025-10-29 21:07:04 INFO  TC001_RegisterTest:431 - Validation message displayed correctly for mismatched passwords: Passwords did not match.
2025-10-29 21:07:05 INFO  TC001_RegisterTest:467 - Validation message displayed correctly for existing username: This username already exists.
2025-10-29 21:07:05 INFO  TC001_RegisterTest:479 - Testing for script injection
2025-10-29 21:07:07 INFO  TC001_RegisterTest:509 - Testing with whitespace-only inputs
2025-10-29 21:07:17 INFO  TC001_RegisterTest:539 - Testing duplicate SSN validation
2025-10-29 21:24:19 INFO  TC001_RegisterTest:85 - URL is opened
2025-10-29 21:24:19 INFO  TC001_RegisterTest:89 - User clicked on Register link
2025-10-29 21:24:20 INFO  TC001_RegisterTest:93 - Left First Name blank
2025-10-29 21:24:20 INFO  TC001_RegisterTest:109 - Clicked on Register button
2025-10-29 21:24:21 INFO  TC001_RegisterTest:116 - Validation message displayed correctly: First name is required.
2025-10-29 21:24:21 INFO  TC001_RegisterTest:122 - **** Negative Test Executed: Missing First Name ****
2025-10-29 21:24:21 INFO  TC001_RegisterTest:128 - URL is opened
2025-10-29 21:24:21 INFO  TC001_RegisterTest:132 - User clicked on Register link
2025-10-29 21:24:22 INFO  TC001_RegisterTest:150 - Clicked on Register button
2025-10-29 21:24:22 INFO  TC001_RegisterTest:159 - Validation message displayed correctly: Last name is required.
2025-10-29 21:24:22 INFO  TC001_RegisterTest:164 - **** Negative Test Executed: Missing Last Name ****
2025-10-29 21:24:25 INFO  TC001_RegisterTest:262 - Validation message displayed correctly: State is required.
2025-10-29 21:24:27 INFO  TC001_RegisterTest:295 - Validation message displayed correctly: Zip Code is required.
2025-10-29 21:24:39 INFO  TC001_RegisterTest:362 - Validation message displayed correctly: Username is required.
2025-10-29 21:24:40 INFO  TC001_RegisterTest:396 - Validation message displayed correctly: Password is required.
2025-10-29 21:24:41 INFO  TC001_RegisterTest:429 - Validation message displayed correctly for mismatched passwords: Passwords did not match.
2025-10-29 21:24:43 INFO  TC001_RegisterTest:465 - Validation message displayed correctly for existing username: This username already exists.
2025-10-29 21:24:43 INFO  TC001_RegisterTest:530 - Testing with whitespace-only inputs
2025-10-29 21:24:44 INFO  TC001_RegisterTest:560 - Testing duplicate SSN validation
2025-10-29 21:24:54 INFO  TC001_RegisterTest:477 - Testing for script injection
2025-10-29 21:26:32 INFO  TC001_RegisterTest:85 - URL is opened
2025-10-29 21:26:33 INFO  TC001_RegisterTest:89 - User clicked on Register link
2025-10-29 21:26:33 INFO  TC001_RegisterTest:93 - Left First Name blank
2025-10-29 21:26:34 INFO  TC001_RegisterTest:109 - Clicked on Register button
2025-10-29 21:26:34 INFO  TC001_RegisterTest:116 - Validation message displayed correctly: First name is required.
2025-10-29 21:26:34 INFO  TC001_RegisterTest:122 - **** Negative Test Executed: Missing First Name ****
2025-10-29 21:26:34 INFO  TC001_RegisterTest:128 - URL is opened
2025-10-29 21:26:34 INFO  TC001_RegisterTest:132 - User clicked on Register link
2025-10-29 21:26:35 INFO  TC001_RegisterTest:150 - Clicked on Register button
2025-10-29 21:26:35 INFO  TC001_RegisterTest:159 - Validation message displayed correctly: Last name is required.
2025-10-29 21:26:35 INFO  TC001_RegisterTest:164 - **** Negative Test Executed: Missing Last Name ****
2025-10-29 21:26:38 INFO  TC001_RegisterTest:262 - Validation message displayed correctly: State is required.
2025-10-29 21:26:39 INFO  TC001_RegisterTest:295 - Validation message displayed correctly: Zip Code is required.
2025-10-29 21:26:52 INFO  TC001_RegisterTest:362 - Validation message displayed correctly: Username is required.
2025-10-29 21:26:53 INFO  TC001_RegisterTest:396 - Validation message displayed correctly: Password is required.
2025-10-29 21:26:54 INFO  TC001_RegisterTest:429 - Validation message displayed correctly for mismatched passwords: Passwords did not match.
2025-10-29 21:26:56 INFO  TC001_RegisterTest:465 - Validation message displayed correctly for existing username: This username already exists.
2025-10-29 21:26:56 INFO  TC001_RegisterTest:476 - Testing with whitespace-only inputs
2025-10-29 21:39:34 INFO  TC001_RegisterTest:85 - URL is opened
2025-10-29 21:39:35 INFO  TC001_RegisterTest:89 - User clicked on Register link
2025-10-29 21:39:35 INFO  TC001_RegisterTest:93 - Left First Name blank
2025-10-29 21:39:36 INFO  TC001_RegisterTest:109 - Clicked on Register button
2025-10-29 21:39:36 INFO  TC001_RegisterTest:116 - Validation message displayed correctly: First name is required.
2025-10-29 21:39:36 INFO  TC001_RegisterTest:122 - **** Negative Test Executed: Missing First Name ****
2025-10-29 21:39:36 INFO  TC001_RegisterTest:128 - URL is opened
2025-10-29 21:39:36 INFO  TC001_RegisterTest:132 - User clicked on Register link
2025-10-29 21:39:38 INFO  TC001_RegisterTest:150 - Clicked on Register button
2025-10-29 21:39:38 INFO  TC001_RegisterTest:159 - Validation message displayed correctly: Last name is required.
2025-10-29 21:39:38 INFO  TC001_RegisterTest:164 - **** Negative Test Executed: Missing Last Name ****
2025-10-29 21:39:41 INFO  TC001_RegisterTest:262 - Validation message displayed correctly: State is required.
2025-10-29 21:39:43 INFO  TC001_RegisterTest:296 - Validation message displayed correctly: Zip Code is required.
2025-10-29 21:39:55 INFO  TC001_RegisterTest:363 - Validation message displayed correctly: Username is required.
2025-10-29 21:39:57 INFO  TC001_RegisterTest:397 - Validation message displayed correctly: Password is required.
2025-10-29 21:39:58 INFO  TC001_RegisterTest:430 - Validation message displayed correctly for mismatched passwords: Passwords did not match.
2025-10-29 21:39:59 INFO  TC001_RegisterTest:466 - Validation message displayed correctly for existing username: This username already exists.
2025-10-29 21:39:59 INFO  TC001_RegisterTest:477 - Testing with whitespace-only inputs
2025-10-29 21:44:02 INFO  TC001_RegisterTest:85 - URL is opened
2025-10-29 21:44:02 INFO  TC001_RegisterTest:89 - User clicked on Register link
2025-10-29 21:44:02 INFO  TC001_RegisterTest:93 - Left First Name blank
2025-10-29 21:44:03 INFO  TC001_RegisterTest:109 - Clicked on Register button
2025-10-29 21:44:03 INFO  TC001_RegisterTest:116 - Validation message displayed correctly: First name is required.
2025-10-29 21:44:03 INFO  TC001_RegisterTest:122 - **** Negative Test Executed: Missing First Name ****
2025-10-29 21:44:03 INFO  TC001_RegisterTest:128 - URL is opened
2025-10-29 21:44:04 INFO  TC001_RegisterTest:132 - User clicked on Register link
2025-10-29 21:44:05 INFO  TC001_RegisterTest:150 - Clicked on Register button
2025-10-29 21:44:05 INFO  TC001_RegisterTest:159 - Validation message displayed correctly: Last name is required.
2025-10-29 21:44:05 INFO  TC001_RegisterTest:164 - **** Negative Test Executed: Missing Last Name ****
2025-10-29 21:44:08 INFO  TC001_RegisterTest:262 - Validation message displayed correctly: State is required.
2025-10-29 21:44:09 INFO  TC001_RegisterTest:296 - Validation message displayed correctly: Zip Code is required.
2025-10-29 21:44:22 INFO  TC001_RegisterTest:363 - Validation message displayed correctly: Username is required.
2025-10-29 21:44:23 INFO  TC001_RegisterTest:397 - Validation message displayed correctly: Password is required.
2025-10-29 21:44:24 INFO  TC001_RegisterTest:430 - Validation message displayed correctly for mismatched passwords: Passwords did not match.
2025-10-29 21:44:25 INFO  TC001_RegisterTest:466 - Validation message displayed correctly for existing username: This username already exists.
2025-10-29 21:45:03 INFO  TC001_RegisterTest:85 - URL is opened
2025-10-29 21:45:03 INFO  TC001_RegisterTest:89 - User clicked on Register link
2025-10-29 21:45:03 INFO  TC001_RegisterTest:93 - Left First Name blank
2025-10-29 21:45:04 INFO  TC001_RegisterTest:109 - Clicked on Register button
2025-10-29 21:45:04 INFO  TC001_RegisterTest:116 - Validation message displayed correctly: First name is required.
2025-10-29 21:45:04 INFO  TC001_RegisterTest:122 - **** Negative Test Executed: Missing First Name ****
2025-10-29 21:45:04 INFO  TC001_RegisterTest:128 - URL is opened
2025-10-29 21:45:04 INFO  TC001_RegisterTest:132 - User clicked on Register link
2025-10-29 21:45:05 INFO  TC001_RegisterTest:150 - Clicked on Register button
2025-10-29 21:45:05 INFO  TC001_RegisterTest:159 - Validation message displayed correctly: Last name is required.
2025-10-29 21:45:05 INFO  TC001_RegisterTest:164 - **** Negative Test Executed: Missing Last Name ****
2025-10-29 21:45:08 INFO  TC001_RegisterTest:262 - Validation message displayed correctly: State is required.
2025-10-29 21:45:09 INFO  TC001_RegisterTest:296 - Validation message displayed correctly: Zip Code is required.
2025-10-29 21:45:22 INFO  TC001_RegisterTest:363 - Validation message displayed correctly: Username is required.
2025-10-29 21:45:23 INFO  TC001_RegisterTest:397 - Validation message displayed correctly: Password is required.
2025-10-29 21:45:25 INFO  TC001_RegisterTest:430 - Validation message displayed correctly for mismatched passwords: Passwords did not match.
2025-10-29 21:45:26 INFO  TC001_RegisterTest:466 - Validation message displayed correctly for existing username: This username already exists.
2025-10-29 21:45:26 INFO  TC001_RegisterTest:477 - Testing with whitespace-only inputs
2025-10-29 21:47:19 INFO  TC001_RegisterTest:85 - URL is opened
2025-10-29 21:47:19 INFO  TC001_RegisterTest:89 - User clicked on Register link
